occurrenceID,eventID,basisOfRecord,institutionCode,collectionCode,datasetName,ownerInstitutionCode,language,scientificName,kingdom,phylum,class,order,family,genus,decimalLatitude,decimalLongtitude,geodeticDatum
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hedypnois cretica (L.) Dum.Cours.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hedypnois,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_08,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_09,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_10,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_11,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Silene sclerocarpa Dufour,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_12,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076481.9999999995,566457.7,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia falcata L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hedypnois cretica (L.) Dum.Cours.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hedypnois,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_08,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_09,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Silene sclerocarpa Dufour,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_10,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Spergula fallax (Lowe) E.H.L.Krause,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_11,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076477,566467.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Fagonia cretica L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Fagonia,4076499,566412.8500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076499,566412.8500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum ledifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076499,566412.8500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076499,566412.8500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076499,566412.8500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum ledifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Phagnalon saxatile (L.) Cass.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Phagnalon,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076507.9999999995,566417.25,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus fistulosus L.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Dactylis glomerata L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dactylis,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Fagonia cretica L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Fagonia,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_08,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_09,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_10,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510_11,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Thymelaea hirsuta (L.) Endl.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,4076558.5,566798,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Caryophyllaceae,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,NA,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076539.0000000005,566791.4,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_08,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Medicago littoralis Rohde ex Loisel.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510_09,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076547,566787.8,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Ononis sicula Guss.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago afra L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510_07,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076791,566991.9499999998,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus fistulosus L.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Herniaria cinerea DC.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Herniaria,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_04,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Silene sclerocarpa Dufour,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_05,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Spergularia diandra (Guss.) Boiss.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510_06,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076779,566989.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_01,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,4076778,567007.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_02,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076778,567007.1,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510_03,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,4076778,567007.1,epsg:25830
