"occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_05","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420_06","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420_04","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Medicago littoralis Rohde ex Loisel.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420_04","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium chium (Burm.fil.) Willd.","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_04","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_05","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_06","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420_07","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Herniaria","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Launaea nudicaulis (L.) Hook.fil.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Launaea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420_04","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Artemisia barrelieri Besser","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420_03","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Artemisia barrelieri Besser","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420_02","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20210420","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia falcata L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Fagonia cretica L.","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","Fagonia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Rostraria pumila (Lam.) Tzvelev","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Rostraria","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Spergula fallax (Lowe) E.H.L.Krause","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510_06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Astragalus sesameus L.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Herniaria","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_06","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_07","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510_08","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Astragalus sesameus L.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Crepis capillaris (L.) Wallr.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Diplotaxis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_06","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_07","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hedypnois cretica (L.) Dum.Cours.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hedypnois","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_08","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Herniaria","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_10","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_11","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510_12","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Carrichtera annua (L.) DC.","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Carrichtera","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia falcata L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_06","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hedypnois cretica (L.) Dum.Cours.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hedypnois","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_07","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_08","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_10","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Spergula fallax (Lowe) E.H.L.Krause","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510_11","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Fagonia cretica L.","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","Fagonia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum ledifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Linum strictum L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_02","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum ledifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_04","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Phagnalon saxatile (L.) Cass.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Phagnalon","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_05","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510_06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20220510","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
